FID,Id,ORIG_FID,typ,x,y
3249,0,10,mark,1401.7199707,-181.5399933
3250,0,10,mark,1402.0500488,-182.5839996
3251,0,10,mark,1402.3800049,-183.6280060
3252,0,10,mark,1402.7099609,-184.6719971
3253,0,10,mark,1403.0400391,-185.7160034
3254,0,10,mark,1403.3699951,-186.7610016
3255,0,10,mark,1403.6999512,-187.8049927
3256,0,10,mark,1404.0200195,-188.8489990
3257,0,10,mark,1404.3499756,-189.8930054
3258,0,10,mark,1404.6800537,-190.9369965
3259,0,10,mark,1405.0100098,-191.9819946
3260,0,10,mark,1405.3399658,-193.0260010
3261,0,10,mark,1405.6700439,-194.0700073
3262,0,10,mark,1406.0000000,-195.1139984
3263,0,10,mark,1406.3299561,-196.1580048
3264,0,10,mark,1406.6600342,-197.2030029
3265,0,10,mark,1406.9899902,-198.2469940
3266,0,10,mark,1407.3199463,-199.2910004
3267,0,10,mark,1407.6500244,-200.3350067
3268,0,10,mark,1407.9799805,-201.3789978
3269,0,10,mark,1408.3100586,-202.4230042
3270,0,10,mark,1408.6400146,-203.4680023
3271,0,10,mark,1408.9699707,-204.5119934
3272,0,10,mark,1409.3000488,-205.5559998
3273,0,10,mark,1409.6300049,-206.6000061
3274,0,10,mark,1409.9599609,-207.6439972
3275,0,10,mark,1410.2900391,-208.6889954
3276,0,10,mark,1410.6199951,-209.7330017
3277,0,10,mark,1410.9499512,-210.7769928
3278,0,10,mark,1411.2700195,-211.8209991
3279,0,10,mark,1411.5999756,-212.8650055
3280,0,10,mark,1411.9300537,-213.9100037
3281,0,10,mark,1412.2600098,-214.9539948
3282,0,10,mark,1412.5899658,-215.9980011
3283,0,10,mark,1412.9200439,-217.0420074
3284,0,10,mark,1413.2500000,-218.0859985
3285,0,10,mark,1413.5799561,-219.1300049
3286,0,10,mark,1413.9100342,-220.1750031
3287,0,10,mark,1414.2399902,-221.2189941
3288,0,10,mark,1414.5699463,-222.2630005
3289,0,10,mark,1414.9000244,-223.3070068
3290,0,10,mark,1415.2299805,-224.3509979
3291,0,10,mark,1415.5600586,-225.3959961
3292,0,10,mark,1415.8900146,-226.4400024
3293,0,10,mark,1416.1999512,-227.4889984
3294,0,10,mark,1416.4699707,-228.5500031
3295,0,10,mark,1416.7399902,-229.6109924
3296,0,10,mark,1417.0100098,-230.6719971
3297,0,10,mark,1417.2800293,-231.7319946
3298,0,10,mark,1417.5600586,-232.7929993
3299,0,10,mark,1417.8299561,-233.8540039
3300,0,10,mark,1418.0999756,-234.9149933
3301,0,10,mark,1418.3699951,-235.9759979
3302,0,10,mark,1418.6400146,-237.0370026
3303,0,10,mark,1418.9100342,-238.0980072
3304,0,10,mark,1419.1800537,-239.1589966
3305,0,10,mark,1419.4499512,-240.2200012
3306,0,10,mark,1419.7199707,-241.2810059
3307,0,10,mark,1419.9899902,-242.3419952
3308,0,10,mark,1420.2600098,-243.4029999
3309,0,10,mark,1420.5699463,-244.4519958
3310,0,10,mark,1420.9300537,-245.4880066
3311,0,10,mark,1421.2800293,-246.5249939
3312,0,10,mark,1421.6300049,-247.5610046
3313,0,10,mark,1421.9899902,-248.5980072
3314,0,10,mark,1422.3399658,-249.6340027
3315,0,10,mark,1422.6899414,-250.6710052
3316,0,10,mark,1423.0400391,-251.7079926
3317,0,10,mark,1423.4000244,-252.7440033
3318,0,10,mark,1423.7500000,-253.7810059
3319,0,10,mark,1424.0999756,-254.8170013
3320,0,10,mark,1424.4599609,-255.8540039
3321,0,10,mark,1424.8100586,-256.8900146
3322,0,10,mark,1425.1600342,-257.9270020
3323,0,10,mark,1425.5100098,-258.9630127
3324,0,10,mark,1425.8699951,-260.0000000
3325,0,10,mark,1426.1800537,-261.0480042
3326,0,10,mark,1426.3900146,-262.1220093
3327,0,10,mark,1426.5999756,-263.1960144
3328,0,10,mark,1426.8100586,-264.2699890
3329,0,10,mark,1427.0200195,-265.3450012
3330,0,10,mark,1427.2399902,-266.4190063
3331,0,10,mark,1427.4499512,-267.4930115
3332,0,10,mark,1427.6600342,-268.5679932
3333,0,10,mark,1427.8699951,-269.6419983
3334,0,10,mark,1428.0799561,-270.7160034
3335,0,10,mark,1428.2900391,-271.7909851
3336,0,10,mark,1428.5100098,-272.8649902
3337,0,10,mark,1428.7199707,-273.9389954
3338,0,10,mark,1428.9300537,-275.0140076
3339,0,10,mark,1429.1400146,-276.0880127
3340,0,10,mark,1429.3499756,-277.1619873
3341,0,10,mark,1429.5600586,-278.2359924
3342,0,10,mark,1429.7800293,-279.3110046
3343,0,10,mark,1429.9899902,-280.3850098
3344,0,10,mark,1430.1999512,-281.4590149
3345,0,10,mark,1430.4100342,-282.5339966
3346,0,10,mark,1430.6199951,-283.6080017
3347,0,10,mark,1431.1500244,-284.3680115
3348,0,10,mark,1432.2199707,-284.5889893
3349,0,10,mark,1433.3000488,-284.8089905
3350,0,10,mark,1434.3699951,-285.0299988
3351,0,10,mark,1435.4399414,-285.2510071
3352,0,10,mark,1436.5100098,-285.4719849
3353,0,10,mark,1437.5899658,-285.6929932
3354,0,10,mark,1438.6600342,-285.9129944
3355,0,10,mark,1439.7299805,-286.1340027
3356,0,10,mark,1440.8000488,-286.3550110
3357,0,10,mark,1441.8800049,-286.5759888
3358,0,10,mark,1442.9100342,-286.8399963
3359,0,10,mark,1443.2299805,-287.8859863
3360,0,10,mark,1443.5600586,-288.9309998
3361,0,10,mark,1443.8900146,-289.9760132
3362,0,10,mark,1444.2099609,-291.0209961
3363,0,10,mark,1444.5400391,-292.0660095
3364,0,10,mark,1444.8699951,-293.1109924
3365,0,10,mark,1445.1899414,-294.1560059
3366,0,10,mark,1445.5200195,-295.2009888
3367,0,10,mark,1445.8499756,-296.2460022
3368,0,10,mark,1446.1700439,-297.2919922
3369,0,10,mark,1446.5000000,-298.3370056
3370,0,10,mark,1446.8299561,-299.3819885
3371,0,10,mark,1447.1500244,-300.4270020
3372,0,10,mark,1447.4799805,-301.4719849
3373,0,10,mark,1447.8100586,-302.5169983
3374,0,10,mark,1448.1300049,-303.5620117
3375,0,10,mark,1448.3699951,-304.6300049
3376,0,10,mark,1448.5500488,-305.7090149
3377,0,10,mark,1448.7399902,-306.7879944
3378,0,10,mark,1448.9300537,-307.8670044
3379,0,10,mark,1449.1099854,-308.9460144
3380,0,10,mark,1449.3000488,-310.0249939
3381,0,10,mark,1449.4799805,-311.1040039
3382,0,10,mark,1449.6700439,-312.1830139
3383,0,10,mark,1449.8599854,-313.2619934
3384,0,10,mark,1450.0400391,-314.3410034
3385,0,10,mark,1450.2299805,-315.4200134
3386,0,10,mark,1450.4100342,-316.4989929
3387,0,10,mark,1450.5999756,-317.5780029
3388,0,10,mark,1450.7900391,-318.6570129
3389,0,10,mark,1450.9699707,-319.7359924
3390,0,10,mark,1451.1600342,-320.8150024
3391,0,10,mark,1451.3399658,-321.8940125
3392,0,10,mark,1451.5300293,-322.9729919
3393,0,10,mark,1451.7199707,-324.0520020
3394,0,10,mark,1451.9000244,-325.1310120
3395,0,10,mark,1452.0799561,-326.2109985
3396,0,10,mark,1452.2700195,-327.2900085
3397,0,10,mark,1452.4499512,-328.3699951
3398,0,10,mark,1452.6400146,-329.4490051
3399,0,10,mark,1452.8199463,-330.5289917
3400,0,10,mark,1453.0000000,-331.6080017
3401,0,10,mark,1453.1899414,-332.6870117
3402,0,10,mark,1453.3699951,-333.7669983
3403,0,10,mark,1453.5500488,-334.8460083
3404,0,10,mark,1453.7399902,-335.9259949
3405,0,10,mark,1453.9200439,-337.0050049
3406,0,10,mark,1454.1099854,-338.0849915
3407,0,10,mark,1454.2900391,-339.1640015
3408,0,10,mark,1454.4699707,-340.2430115
3409,0,10,mark,1454.6600342,-341.3229980
3410,0,10,mark,1454.7600098,-342.4129944
3411,0,10,mark,1454.8599854,-343.5029907
3412,0,10,mark,1454.9599609,-344.5939941
3413,0,10,mark,1455.0500488,-345.6839905
3414,0,10,mark,1455.1500244,-346.7749939
3415,0,10,mark,1455.2500000,-347.8659973
3416,0,10,mark,1455.3499756,-348.9559937
3417,0,10,mark,1455.4399414,-350.0469971
3418,0,10,mark,1455.5400391,-351.1369934
3419,0,10,mark,1455.6400146,-352.2279968
3420,0,10,mark,1455.7399902,-353.3190002
3421,0,10,mark,1455.8299561,-354.4089966
3422,0,10,mark,1455.9300537,-355.5000000
3423,0,10,mark,1456.0300293,-356.5899963
3424,0,10,mark,1456.1300049,-357.6809998
3425,0,10,mark,1456.2299805,-358.7720032
3426,0,10,mark,1456.3199463,-359.8619995
3427,0,10,mark,1456.4200439,-360.9530029
3428,0,10,mark,1456.5200195,-362.0429993
3429,0,10,mark,1456.6199951,-363.1340027
3430,0,10,mark,1456.7099609,-364.2239990
3431,0,11,mark,1185.5799561,-124.3799973
3432,0,11,mark,1185.9899902,-123.3659973
3433,0,11,mark,1186.4100342,-122.3539963
3434,0,11,mark,1186.8299561,-121.3420029
3435,0,11,mark,1187.2500000,-120.3310013
3436,0,11,mark,1187.6700439,-119.3190002
3437,0,11,mark,1188.0799561,-118.3069992
3438,0,11,mark,1188.5000000,-117.2949982
3439,0,11,mark,1188.9200439,-116.2839966
3440,0,11,mark,1189.3399658,-115.2720032
3441,0,11,mark,1189.7600098,-114.2600021
3442,0,11,mark,1190.1800537,-113.2480011
3443,0,11,mark,1190.5999756,-112.2369995
3444,0,11,mark,1191.0200195,-111.2249985
3445,0,11,mark,1191.5500488,-110.3880005
3446,0,11,mark,1192.6500244,-110.3880005
3447,0,11,mark,1193.7399902,-110.3880005
3448,0,11,mark,1194.8399658,-110.3880005
3449,0,11,mark,1195.9300537,-110.3880005
3450,0,11,mark,1197.0300293,-110.3880005
3451,0,11,mark,1198.1199951,-110.3880005
3452,0,11,mark,1199.2199707,-110.3880005
3453,0,11,mark,1200.3100586,-110.3880005
3454,0,11,mark,1201.4100342,-110.3880005
3455,0,11,mark,1202.5000000,-110.3880005
3456,0,11,mark,1203.4399414,-110.8679962
3457,0,11,mark,1204.3199463,-111.5149994
3458,0,11,mark,1205.1999512,-112.1630020
3459,0,11,mark,1206.0899658,-112.8099976
3460,0,11,mark,1206.9699707,-113.4580002
3461,0,11,mark,1207.8499756,-114.1050034
3462,0,11,mark,1208.7399902,-114.7529984
3463,0,11,mark,1209.6199951,-115.4000015
3464,0,11,mark,1210.4000244,-116.1640015
3465,0,11,mark,1211.1199951,-116.9879990
3466,0,11,mark,1211.8399658,-117.8119965
3467,0,11,mark,1212.5600586,-118.6360016
3468,0,11,mark,1213.2800293,-119.4599991
3469,0,11,mark,1214.0000000,-120.2839966
3470,0,11,mark,1214.7199707,-121.1080017
3471,0,11,mark,1215.4399414,-121.9319992
3472,0,11,mark,1216.1600342,-122.7559967
3473,0,11,mark,1216.8599854,-123.5970001
3474,0,11,mark,1217.5400391,-124.4609985
3475,0,11,mark,1218.2099609,-125.3249969
3476,0,11,mark,1218.8800049,-126.1900024
3477,0,11,mark,1219.5500488,-127.0540009
3478,0,11,mark,1220.2299805,-127.9179993
3479,0,11,mark,1220.9000244,-128.7830048
3480,0,11,mark,1221.5699463,-129.6470032
3481,0,11,mark,1222.2399902,-130.5110016
3482,0,11,mark,1222.9100342,-131.3760071
3483,0,11,mark,1223.4499512,-132.3190002
3484,0,11,mark,1223.8399658,-133.3399963
3485,0,11,mark,1224.2399902,-134.3609924
3486,0,11,mark,1224.6300049,-135.3829956
3487,0,11,mark,1225.0300293,-136.4040070
3488,0,11,mark,1225.4200439,-137.4250031
3489,0,11,mark,1225.8199463,-138.4459991
3490,0,11,mark,1226.2099609,-139.4669952
3491,0,11,mark,1226.6099854,-140.4880066
3492,0,11,mark,1227.0000000,-141.5090027
3493,0,11,mark,1227.4000244,-142.5299988
3494,0,11,mark,1227.7900391,-143.5509949
3495,0,11,mark,1228.1899414,-144.5729980
3496,0,11,mark,1228.5799561,-145.5939941
3497,0,11,mark,1228.9799805,-146.4940033
3498,0,11,mark,1229.2900391,-145.4470062
3499,0,11,mark,1229.6099854,-144.3990021
3500,0,11,mark,1229.9300537,-143.3520050
3501,0,11,mark,1230.2500000,-142.3040009
3502,0,11,mark,1230.5699463,-141.2570038
3503,0,11,mark,1230.8900146,-140.2089996
3504,0,11,mark,1231.2099609,-139.1620026
3505,0,11,mark,1231.5300293,-138.1139984
3506,0,11,mark,1231.8499756,-137.0670013
3507,0,11,mark,1232.1600342,-136.0189972
3508,0,11,mark,1232.6500244,-135.0489960
3509,0,11,mark,1233.2399902,-134.1280060
3510,0,11,mark,1233.8299561,-133.2070007
3511,0,11,mark,1234.4300537,-132.2859955
3512,0,11,mark,1235.0200195,-131.3650055
3513,0,11,mark,1235.6099854,-130.4440002
3514,0,11,mark,1236.1999512,-129.5229950
3515,0,11,mark,1236.9100342,-128.7079926
3516,0,11,mark,1237.8000488,-128.0720062
3517,0,11,mark,1238.6899414,-127.4359970
3518,0,11,mark,1239.5799561,-126.7990036
3519,0,11,mark,1240.4699707,-126.1630020
3520,0,11,mark,1241.3599854,-125.5260010
3521,0,11,mark,1242.2500000,-124.8899994
3522,0,11,mark,1243.1400146,-124.2529984
3523,0,11,mark,1243.9499512,-124.8580017
3524,0,11,mark,1244.7600098,-125.6029968
3525,0,11,mark,1245.5600586,-126.3479996
3526,0,11,mark,1246.3599854,-127.0930023
3527,0,11,mark,1247.1600342,-127.8379974
3528,0,11,mark,1247.9699707,-128.5829926
3529,0,11,mark,1248.7700195,-129.3280029
3530,0,11,mark,1249.5699463,-130.0729980
3531,0,11,mark,1250.1199951,-130.9859924
3532,0,11,mark,1250.5000000,-132.0130005
3533,0,11,mark,1250.8800049,-133.0410004
3534,0,11,mark,1251.2600098,-134.0679932
3535,0,11,mark,1251.6400146,-135.0959930
3536,0,11,mark,1252.0100098,-136.1230011
3537,0,11,mark,1252.3900146,-137.1510010
3538,0,11,mark,1252.7700195,-138.1779938
3539,0,11,mark,1253.1500244,-139.2050018
3540,0,11,mark,1253.5300293,-140.2330017
3541,0,11,mark,1253.9100342,-141.2599945
3542,0,11,mark,1254.2900391,-142.2879944
3543,0,11,mark,1254.6600342,-143.3150024
3544,0,11,mark,1255.0400391,-144.3430023
3545,0,11,mark,1255.4200439,-145.3699951
3546,0,11,mark,1255.8000488,-146.3970032
3547,0,11,mark,1256.1800537,-147.4250031
3548,0,11,mark,1256.5600586,-148.4519958
3549,0,11,mark,1257.1800537,-149.3500061
3550,0,11,mark,1257.8100586,-150.2469940
3551,0,11,mark,1258.4399414,-151.1439972
3552,0,11,mark,1259.0699463,-152.0410004
3553,0,11,mark,1259.6899414,-152.9380035
3554,0,11,mark,1260.3199463,-153.8350067
3555,0,11,mark,1260.9499512,-154.7319946
3556,0,11,mark,1261.5799561,-155.6289978
3557,0,11,mark,1262.2099609,-156.5260010
3558,0,11,mark,1262.8299561,-157.4230042
3559,0,11,mark,1263.4100342,-158.3489990
3560,0,11,mark,1263.9200439,-159.3200073
3561,0,11,mark,1264.4300537,-160.2920074
3562,0,11,mark,1264.9300537,-161.2630005
3563,0,11,mark,1265.4399414,-162.2350006
3564,0,11,mark,1265.9399414,-163.2059937
3565,0,11,mark,1266.4499512,-164.1779938
3566,0,11,mark,1266.9499512,-165.1490021
3567,0,11,mark,1267.4599609,-166.1210022
3568,0,11,mark,1267.9599609,-167.0919952
3569,0,11,mark,1268.4699707,-168.0639954
3570,0,11,mark,1268.9699707,-169.0350037
3571,0,11,mark,1269.4799805,-170.0059967
3572,0,11,mark,1269.9799805,-170.9779968
3573,0,11,mark,1270.4899902,-171.9490051
3574,0,11,mark,1270.9899902,-172.9210052
3575,0,11,mark,1271.5000000,-173.8919983
3576,0,11,mark,1272.0000000,-174.8639984
3577,0,11,mark,1272.5100098,-175.8350067
3578,0,11,mark,1273.0100098,-176.8070068
3579,0,11,mark,1273.5200195,-177.7779999
3580,0,11,mark,1274.0200195,-178.7500000
3581,0,11,mark,1274.5300293,-179.7209930
3582,0,11,mark,1275.0300293,-180.6920013
3583,0,11,mark,1275.5400391,-181.6640015
3584,0,11,mark,1276.1300049,-182.5859985
3585,0,11,mark,1276.7299805,-183.5010071
3586,0,11,mark,1277.3299561,-184.4160004
3587,0,11,mark,1277.9300537,-185.3320007
3588,0,11,mark,1278.5300293,-186.2469940
3589,0,11,mark,1279.1300049,-187.1629944
3590,0,11,mark,1279.7299805,-188.0780029
3591,0,11,mark,1280.3299561,-188.9940033
3592,0,11,mark,1280.9300537,-189.9089966
3593,0,11,mark,1281.5400391,-190.8240051
3594,0,11,mark,1282.1400146,-191.7400055
3595,0,11,mark,1282.7399902,-192.6549988
3596,0,11,mark,1283.3399658,-193.5709991
3597,0,11,mark,1283.9399414,-194.4859924
3598,0,11,mark,1284.5400391,-195.4019928
3599,0,11,mark,1285.1400146,-196.3170013
3600,0,11,mark,1285.7500000,-197.2239990
3601,0,11,mark,1286.4000244,-198.1069946
3602,0,11,mark,1287.0500488,-198.9900055
3603,0,11,mark,1287.6999512,-199.8730011
3604,0,11,mark,1288.3399658,-200.7559967
3605,0,11,mark,1288.9899902,-201.6390076
3606,0,11,mark,1289.6400146,-202.5220032
3607,0,11,mark,1290.2900391,-203.4049988
3608,0,11,mark,1290.8599854,-203.9570007
3609,0,11,mark,1291.0899658,-202.8849945
3610,0,11,mark,1291.3100586,-201.8139954
3611,0,11,mark,1291.5400391,-200.7429962
3612,0,11,mark,1291.7700195,-199.6719971
3613,0,11,mark,1291.9899902,-198.6009979
3614,0,11,mark,1292.2199707,-197.5290070
3615,0,11,mark,1292.4499512,-196.4579926
3616,0,11,mark,1292.6700439,-195.3869934
3617,0,11,mark,1292.9000244,-194.3159943
3618,0,11,mark,1293.1300049,-193.2440033
3619,0,11,mark,1293.3499756,-192.1730042
3620,0,11,mark,1293.5799561,-191.1020050
3621,0,11,mark,1293.8100586,-190.0310059
3622,0,11,mark,1294.0300293,-188.9589996
3623,0,11,mark,1294.2600098,-187.8880005
3624,0,11,mark,1294.4899902,-186.8170013
3625,0,11,mark,1294.7099609,-185.7460022
3626,0,11,mark,1294.9399414,-184.6739960
3627,0,11,mark,1295.1700439,-183.6029968
3628,0,11,mark,1295.3900146,-182.5319977
3629,0,11,mark,1295.6199951,-181.4609985
3630,0,11,mark,1295.8499756,-180.3890076
3631,0,11,mark,1296.0699463,-179.3179932
3632,0,11,mark,1296.3199463,-178.2500000
3633,0,11,mark,1296.5600586,-177.1820068
3634,0,11,mark,1296.8000488,-176.1139984
3635,0,11,mark,1297.0400391,-175.0460052
3636,0,11,mark,1297.2800293,-173.9779968
3637,0,11,mark,1297.5200195,-172.9100037
3638,0,11,mark,1297.7600098,-171.8419952
3639,0,11,mark,1298.0000000,-170.7740021
3640,0,11,mark,1298.2500000,-169.7059937
3641,0,11,mark,1298.4899902,-168.6380005
3642,0,11,mark,1298.7299805,-167.5700073
3643,0,11,mark,1298.9699707,-166.5019989
3644,0,11,mark,1299.2099609,-165.4340057
3645,0,11,mark,1299.4000244,-164.3589935
3646,0,11,mark,1299.4499512,-163.2649994
3647,0,11,mark,1299.4899902,-162.1710052
3648,0,11,mark,1299.5400391,-161.0769958
3649,0,11,mark,1299.5899658,-159.9830017
3650,0,11,mark,1299.6300049,-158.8890076
3651,0,11,mark,1299.6800537,-157.7949982
3652,0,11,mark,1299.7199707,-156.7010040
3653,0,11,mark,1299.7700195,-155.6069946
3654,0,11,mark,1299.8199463,-154.5130005
3655,0,11,mark,1299.8599854,-153.4190063
3656,0,11,mark,1299.9100342,-152.3249969
3657,0,11,mark,1299.9599609,-151.2310028
3658,0,11,mark,1300.0000000,-150.1369934
3659,0,11,mark,1300.0500488,-149.0429993
3660,0,11,mark,1300.0899658,-147.9490051
3661,0,11,mark,1300.1400146,-146.8549957
3662,0,11,mark,1300.1899414,-145.7610016
3663,0,11,mark,1300.2299805,-144.6670074
3664,0,11,mark,1300.2800293,-143.5729980
3665,0,11,mark,1300.3299561,-142.4790039
3666,0,11,mark,1300.3699951,-141.3849945
3667,0,11,mark,1300.4200439,-140.2910004
3668,0,11,mark,1300.4599609,-139.1970062
3669,0,11,mark,1300.5100098,-138.1029968
3670,0,11,mark,1300.5600586,-137.0090027
3671,0,11,mark,1300.5999756,-135.9149933
3672,0,11,mark,1300.6500244,-134.8209991
3673,0,11,mark,1300.6999512,-133.7279968
3674,0,11,mark,1300.7399902,-132.6340027
3675,0,11,mark,1300.7900391,-131.5399933
3676,0,11,mark,1300.8299561,-130.4450073
3677,0,11,mark,1300.8499756,-129.3509979
3678,0,11,mark,1300.8699951,-128.2559967
3679,0,11,mark,1300.9000244,-127.1610031
3680,0,11,mark,1300.9200439,-126.0670013
3681,0,11,mark,1300.9399414,-124.9720001
3682,0,11,mark,1300.9699707,-123.8769989
3683,0,11,mark,1300.9899902,-122.7819977
3684,0,11,mark,1301.0100098,-121.6880035
3685,0,11,mark,1301.0400391,-120.5930023
3686,0,11,mark,1301.0600586,-119.4980011
3687,0,11,mark,1301.0799561,-118.4039993
3688,0,11,mark,1301.1099854,-117.3089981
3689,0,11,mark,1301.1300049,-116.2139969
3690,0,11,mark,1301.1500244,-115.1190033
3691,0,11,mark,1301.1700439,-114.0250015
3692,0,11,mark,1301.1999512,-112.9300003
3693,0,11,mark,1301.2199707,-111.8349991
3694,0,11,mark,1301.2399902,-110.7409973
3695,0,11,mark,1301.2700195,-109.6460037
3696,0,11,mark,1301.2900391,-108.5510025
3697,0,11,mark,1301.3800049,-107.4599991
3698,0,11,mark,1301.4699707,-106.3690033
3699,0,11,mark,1301.5699463,-105.2779999
3700,0,11,mark,1301.6600342,-104.1869965
3701,0,11,mark,1301.7500000,-103.0960007
3702,0,11,mark,1301.8499756,-102.0049973
3703,0,11,mark,1301.9399414,-100.9140015
3704,0,11,mark,1302.0400391,-99.8234024
3705,0,11,mark,1302.1300049,-98.7324982
3706,0,11,mark,1302.2199707,-97.6415024
3707,0,11,mark,1302.3199463,-96.5505981
3708,0,11,mark,1302.4100342,-95.4596024
3709,0,11,mark,1302.5000000,-94.3686981
3710,0,11,mark,1302.5999756,-93.2777023
3711,0,11,mark,1302.6899414,-92.1866989
3712,0,11,mark,1302.9100342,-91.1184006
3713,0,11,mark,1303.1999512,-90.0610962
3714,0,11,mark,1303.4799805,-89.0037994
3715,0,11,mark,1303.7700195,-87.9465027
3716,0,11,mark,1304.0500488,-86.8891983
3717,0,11,mark,1304.3299561,-85.8319016
3718,0,11,mark,1304.6199951,-84.7745972
3719,0,11,mark,1304.9000244,-83.7173004
3720,0,11,mark,1305.1899414,-82.6600037
3721,0,11,mark,1305.4699707,-81.6026993
3722,0,11,mark,1305.7600098,-80.5453033
3723,0,11,mark,1306.0400391,-79.4879990
3724,0,11,mark,1306.5600586,-78.5223007
3725,0,11,mark,1307.0799561,-77.5595016
3726,0,11,mark,1307.5999756,-76.5967026
3727,0,11,mark,1308.1199951,-75.6339035
3728,0,11,mark,1308.6400146,-74.6710968
3729,0,11,mark,1309.1600342,-73.7083969
3730,0,11,mark,1309.6899414,-72.7455978
3731,0,11,mark,1310.2099609,-71.7827988
3732,0,11,mark,1310.7299805,-70.8199997
3733,0,11,mark,1311.2500000,-69.8572006
3734,0,11,mark,1311.7700195,-68.8945007
3735,0,11,mark,1312.3000488,-68.1311035
3736,0,11,mark,1312.8800049,-69.0596008
3737,0,11,mark,1313.4599609,-69.9880981
3738,0,11,mark,1314.0400391,-70.9166031
3739,0,11,mark,1314.6199951,-71.8351974
3740,0,11,mark,1315.0899658,-70.8466034
3741,0,11,mark,1315.5600586,-69.8580017
3742,0,11,mark,1316.0300293,-68.8694000
3743,0,11,mark,1316.5000000,-67.8807983
3744,0,11,mark,1316.9699707,-66.8921967
